РВСВ_1,РВСН_1,РВЛВ_0,РВЛВ_1,РВЛВ_3,РВЛВ_4,РВЛВ_6,РВЛВ_7,РВЛВ_9,РВЛВ_10,РВЛВ_12,РВЛН_0,РВЛН_1,РВЛН_2,РВЛН_3,РВЛН_4,РВЛН_5,РВЛН_6,РВЛН_7,РВЛН_8,РВЛН_9,РВЛН_10,РВЛН_12
602.9486,1205.897,687.878,687.878,687.878,687.878,687.878,687.878,687.878,687.878,687.878,1401.966,1401.966,796.875,1401.966,1401.966,796.875,1401.966,1401.966,796.875,1401.966,1401.966,1401.966
603.9567,1208.921,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,689.8942,1405.998,1405.998,798.8911,1405.998,1405.998,798.8911,1405.998,1405.998,798.8911,1405.998,1405.998,1405.998
600.9324,1202.999,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,1352.949,1352.949,750.8821,1352.949,1352.949,750.8821,1352.949,1352.949,750.8821,1352.949,1352.949,1352.949
599.9244,1199.975,619.9597,619.9597,619.9597,619.9597,619.9597,619.9597,619.9597,619.9597,619.9597,1356.981,1356.981,756.9304,1356.981,1356.981,756.9304,1356.981,1356.981,756.9304,1356.981,1356.981,1356.981
600.9324,1201.991,628.9063,628.9063,628.9063,628.9063,628.9063,628.9063,628.9063,628.9063,628.9063,1358.997,1358.997,757.9385,1358.997,1358.997,757.9385,1358.997,1358.997,757.9385,1358.997,1358.997,1358.997
599.9244,1200.983,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,1350.932
598.9163,1197.959,623.9919,623.9919,623.9919,623.9919,623.9919,623.9919,623.9919,623.9919,623.9919,1347.908,1347.908,748.9919,1347.908,1347.908,748.9919,1347.908,1347.908,748.9919,1347.908,1347.908,1347.908
599.9244,1199.975,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,1349.924
601.9405,1203.881,651.9657,651.9657,651.9657,651.9657,651.9657,651.9657,651.9657,651.9657,651.9657,1329.889,1329.889,725.9324,1329.889,1329.889,725.9324,1329.889,1329.889,725.9324,1329.889,1329.889,1329.889
598.9163,1198.967,673.8911,673.8911,673.8911,673.8911,673.8911,673.8911,673.8911,673.8911,673.8911,1348.916,1348.916,748.9919,1348.916,1348.916,748.9919,1348.916,1348.916,748.9919,1348.916,1348.916,1348.916
598.9163,1198.967,673.8911,673.8911,673.8911,673.8911,673.8911,673.8911,673.8911,673.8911,673.8911,1373.992,1373.992,773.9415,1373.992,1373.992,773.9415,1373.992,1373.992,773.9415,1373.992,1373.992,1373.992
599.9244,1199.975,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,1349.924
599.9244,1200.983,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,1300.907
599.9244,1200.983,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,1350.932
600.9324,1201.991,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,1351.941
600.9324,1201.991,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,1351.941
0.0,0.0,0.0,0.0,646.9254,646.9254,646.9254,0.0,0.0,646.9254,646.9254,0.0,0.0,0.0,1375.882,1375.882,671.875,1375.882,671.875,1375.882,671.875,1375.882,1375.882
0.0,0.0,0.0,0.0,648.9415,648.9415,648.9415,0.0,0.0,648.9415,648.9415,0.0,0.0,0.0,1378.906,1378.906,672.8831,1378.906,672.8831,1378.906,672.8831,1378.906,1378.906
600.9324,1202.999,651.9657,651.9657,651.9657,651.9657,651.9657,651.9657,651.9657,651.9657,651.9657,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,1303.931
602.9486,1205.897,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,1305.948,1305.948,701.9909,1305.948,1305.948,701.9909,1305.948,1305.948,701.9909,1305.948,1305.948,1305.948
599.9244,1200.983,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,1350.932
602.9486,1205.897,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,627.8982,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,1356.981
597.9083,1195.943,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,1395.917
597.9083,1195.943,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,1395.917
597.9083,1195.943,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,1395.917
597.9083,1195.943,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1369.96,1369.96,772.9335,1369.96,1369.96,772.9335,1369.96,1369.96,772.9335,1369.96,1369.96,1369.96
595.8922,1192.918,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,1366.935,1366.935,771.9254,1366.935,1366.935,771.9254,1366.935,1366.935,771.9254,1366.935,1366.935,1366.935
595.8922,1192.918,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,1365.927
598.9163,1197.959,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,1397.933
598.9163,1197.959,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,1407.888,1407.888,808.9717,1407.888,1407.888,808.9717,1407.888,1407.888,808.9717,1407.888,1407.888,1407.888
599.9244,1199.975,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,1424.899
599.9244,1199.975,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,674.8992,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,1424.899
599.9244,1199.975,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,1399.95
599.9244,1199.975,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,1399.95
599.9244,1199.975,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,1399.95
599.9244,1200.983,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,1400.958
599.9244,1199.975,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,684.9799,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,1399.95
0.0,0.0,0.0,0.0,660.9123,660.9123,660.9123,0.0,0.0,660.9123,660.9123,0.0,0.0,0.0,1412.928,1412.928,716.9859,1412.928,716.9859,1412.928,716.9859,1412.928,1412.928
0.0,0.0,0.0,0.0,666.9607,666.9607,666.9607,0.0,0.0,666.9607,666.9607,0.0,0.0,0.0,1423.891,1423.891,720.8922,1423.891,720.8922,1423.891,720.8922,1423.891,1423.891
0.0,0.0,0.0,0.0,660.9123,660.9123,660.9123,0.0,0.0,660.9123,660.9123,0.0,0.0,0.0,1411.92,1411.92,716.9859,1411.92,716.9859,1411.92,716.9859,1411.92,1411.92
594.8841,1190.902,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,1388.987
594.8841,1190.902,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,1388.987
595.8922,1191.91,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,1389.995,1389.995,795.9929,1389.995,1389.995,795.9929,1389.995,1389.995,795.9929,1389.995,1389.995,1389.995
594.8841,1190.902,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,1388.987
594.8841,1190.902,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,1388.987
557.9637,1115.927,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,1268.901
557.9637,1115.927,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,1268.901
557.9637,1116.935,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,1270.917
558.9717,1117.943,640.877,640.877,640.877,640.877,640.877,640.877,640.877,640.877,640.877,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,1271.925
594.8841,1190.902,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,1388.987
556.9556,1114.919,638.9869,638.9869,638.9869,638.9869,638.9869,638.9869,638.9869,638.9869,638.9869,1268.901,1268.901,746.9758,1268.901,1268.901,746.9758,1268.901,1268.901,746.9758,1268.901,1268.901,1268.901
555.9476,1112.903,637.9788,637.9788,637.9788,637.9788,637.9788,637.9788,637.9788,637.9788,637.9788,1265.877,1265.877,745.9677,1265.877,1265.877,745.9677,1265.877,1265.877,745.9677,1265.877,1265.877,1265.877
557.9637,1116.935,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,1269.909
557.9637,1116.935,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,1269.909
557.9637,1116.935,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,639.9949,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,1270.917
558.9717,1117.943,640.877,640.877,640.877,640.877,640.877,640.877,640.877,640.877,640.877,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,1271.925
558.9717,1117.943,640.877,640.877,640.877,640.877,640.877,640.877,640.877,640.877,640.877,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,1271.925
558.9717,1118.952,640.877,640.877,640.877,640.877,640.877,640.877,640.877,640.877,640.877,1272.933,1272.933,748.9919,1272.933,1272.933,748.9919,1272.933,1272.933,748.9919,1272.933,1272.933,1272.933
607.9889,1216.986,699.9748,699.9748,699.9748,699.9748,699.9748,699.9748,699.9748,699.9748,699.9748,1379.914,1379.914,766.8851,1379.914,1379.914,766.8851,1379.914,1379.914,766.8851,1379.914,1379.914,1379.914
616.9355,1233.997,709.9294,709.9294,709.9294,709.9294,709.9294,709.9294,709.9294,709.9294,709.9294,1399.95,1399.95,774.9496,1399.95,1399.95,774.9496,1399.95,1399.95,774.9496,1399.95,1399.95,1399.95
597.9083,1196.951,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,1396.925
597.9083,1196.951,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,1396.925
598.9163,1197.959,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,1397.933
595.8922,1192.918,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,1365.927
559.9799,1120.968,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,1275.958
560.9879,1121.976,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,1276.966
0.0,0.0,0.0,0.0,635.9627,635.9627,635.9627,0.0,0.0,635.9627,635.9627,0.0,0.0,0.0,1371.976,1371.976,669.9849,1371.976,669.9849,1371.976,669.9849,1371.976,1371.976
0.0,0.0,0.0,0.0,635.9627,635.9627,635.9627,0.0,0.0,635.9627,635.9627,0.0,0.0,0.0,1371.976,1371.976,669.9849,1371.976,669.9849,1371.976,669.9849,1371.976,1371.976
0.0,0.0,0.0,0.0,558.9717,558.9717,558.9717,0.0,0.0,558.9717,558.9717,0.0,0.0,0.0,1248.992,1248.992,548.8911,1248.992,548.8911,1248.992,548.8911,1248.992,1248.992
0.0,0.0,0.0,0.0,558.9717,558.9717,558.9717,0.0,0.0,558.9717,558.9717,0.0,0.0,0.0,1248.992,1248.992,548.8911,1248.992,548.8911,1248.992,548.8911,1248.992,1248.992
0.0,0.0,0.0,0.0,509.9546,509.9546,509.9546,0.0,0.0,509.9546,509.9546,0.0,0.0,0.0,1281.88,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,1281.88
0.0,0.0,0.0,0.0,509.9546,509.9546,509.9546,0.0,0.0,509.9546,509.9546,0.0,0.0,0.0,1281.88,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,1281.88
0.0,0.0,0.0,0.0,509.9546,509.9546,509.9546,0.0,0.0,509.9546,509.9546,0.0,0.0,0.0,1281.88,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,1281.88
0.0,0.0,0.0,0.0,489.9193,489.9193,489.9193,0.0,0.0,489.9193,489.9193,0.0,0.0,0.0,1301.915,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,1301.915
0.0,0.0,0.0,0.0,489.9193,489.9193,489.9193,0.0,0.0,489.9193,489.9193,0.0,0.0,0.0,1301.915,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,1301.915
0.0,0.0,0.0,0.0,489.9193,489.9193,489.9193,0.0,0.0,489.9193,489.9193,0.0,0.0,0.0,1301.915,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,1301.915
559.9799,1120.968,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,1275.958
559.9799,1120.968,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,1275.958
560.9879,1121.976,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,1276.966
560.9879,1121.976,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,642.8931,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,1276.966
559.9799,1119.96,641.8851,641.8851,641.8851,641.8851,641.8851,641.8851,641.8851,641.8851,641.8851,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,1273.942
559.9799,1119.96,641.8851,641.8851,641.8851,641.8851,641.8851,641.8851,641.8851,641.8851,641.8851,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,1273.942
599.9244,1200.983,649.9496,649.9496,649.9496,649.9496,649.9496,649.9496,649.9496,649.9496,649.9496,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,1400.958
500.882,1001.89,550.9072,550.9072,550.9072,550.9072,550.9072,550.9072,550.9072,550.9072,550.9072,1102.949,1102.949,500.882,1102.949,1102.949,500.882,1102.949,1102.949,500.882,1102.949,1102.949,1102.949
0.0,0.0,0.0,0.0,660.9123,660.9123,660.9123,0.0,0.0,660.9123,660.9123,0.0,0.0,0.0,1412.928,1412.928,716.9859,1412.928,716.9859,1412.928,716.9859,1412.928,1412.928
559.9799,1119.96,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,1325.983
559.9799,1119.96,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,1325.983
548.8911,1098.916,688.8861,688.8861,688.8861,688.8861,688.8861,688.8861,688.8861,688.8861,688.8861,1308.972,1308.972,798.8911,1308.972,1308.972,798.8911,1308.972,1308.972,798.8911,1308.972,1308.972,1308.972
548.8911,1097.908,688.8861,688.8861,688.8861,688.8861,688.8861,688.8861,688.8861,688.8861,688.8861,1307.964,1307.964,798.8911,1307.964,1307.964,798.8911,1307.964,1307.964,798.8911,1307.964,1307.964,1307.964
0.0,0.0,0.0,0.0,473.9163,473.9163,473.9163,0.0,0.0,473.9163,473.9163,0.0,0.0,0.0,1266.885,1266.885,568.9264,1266.885,568.9264,1266.885,568.9264,1266.885,1266.885
561.996,1125.0,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,1321.951
562.878,1125.882,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1322.959,1322.959,793.9768,1322.959,1322.959,793.9768,1322.959,1322.959,793.9768,1322.959,1322.959,1322.959
562.878,1126.89,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1324.975,1324.975,793.9768,1324.975,1324.975,793.9768,1324.975,1324.975,793.9768,1324.975,1324.975,1324.975
562.878,1126.89,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1323.967,1323.967,793.9768,1323.967,1323.967,793.9768,1323.967,1323.967,793.9768,1323.967,1323.967,1323.967
562.878,1126.89,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1323.967,1323.967,793.9768,1323.967,1323.967,793.9768,1323.967,1323.967,793.9768,1323.967,1323.967,1323.967
563.8861,1127.898,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,1325.983,1325.983,794.9849,1325.983,1325.983,794.9849,1325.983,1325.983,794.9849,1325.983,1325.983,1325.983
562.878,1126.89,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1323.967,1323.967,793.9768,1323.967,1323.967,793.9768,1323.967,1323.967,793.9768,1323.967,1323.967,1323.967
562.878,1126.89,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1324.975,1324.975,793.9768,1324.975,1324.975,793.9768,1324.975,1324.975,793.9768,1324.975,1324.975,1324.975
562.878,1126.89,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1324.975,1324.975,793.9768,1324.975,1324.975,793.9768,1324.975,1324.975,793.9768,1324.975,1324.975,1324.975
563.8861,1127.898,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,1325.983,1325.983,794.9849,1325.983,1325.983,794.9849,1325.983,1325.983,794.9849,1325.983,1325.983,1325.983
0.0,0.0,0.0,0.0,477.9486,477.9486,477.9486,0.0,0.0,477.9486,477.9486,0.0,0.0,0.0,1278.982,1278.982,572.9587,1278.982,572.9587,1278.982,572.9587,1278.982,1278.982
0.0,0.0,0.0,0.0,477.9486,477.9486,477.9486,0.0,0.0,477.9486,477.9486,0.0,0.0,0.0,1277.974,1277.974,572.9587,1277.974,572.9587,1277.974,572.9587,1277.974,1277.974
561.996,1125.0,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,1321.951
561.996,1123.992,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,1320.943,1320.943,791.9607,1320.943,1320.943,791.9607,1320.943,1320.943,791.9607,1320.943,1320.943,1320.943
561.996,1125.0,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,1321.951
561.996,1125.0,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,695.9425,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,792.9688,1321.951,1321.951,1321.951
550.9072,1102.949,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1323.967,1323.967,810.9879,1323.967,1323.967,810.9879,1323.967,1323.967,810.9879,1323.967,1323.967,1323.967
551.9153,1103.957,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,1325.983
551.9153,1103.957,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,1325.983
552.9234,1106.981,693.9264,693.9264,693.9264,693.9264,693.9264,693.9264,693.9264,693.9264,693.9264,1328.881,1328.881,813.8861,1328.881,1328.881,813.8861,1328.881,1328.881,813.8861,1328.881,1328.881,1328.881
552.9234,1105.973,708.9214,708.9214,708.9214,708.9214,708.9214,708.9214,708.9214,708.9214,708.9214,1327.999,1327.999,812.878,1327.999,1327.999,812.878,1327.999,1327.999,812.878,1327.999,1327.999,1327.999
552.9234,1106.981,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,1329.889,1329.889,813.8861,1329.889,1329.889,813.8861,1329.889,1329.889,813.8861,1329.889,1329.889,1329.889
554.9395,1110.887,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1334.929,1334.929,815.9022,1334.929,1334.929,815.9022,1334.929,1334.929,815.9022,1334.929,1334.929,1334.929
554.9395,1110.887,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1334.929,1334.929,815.9022,1334.929,1334.929,815.9022,1334.929,1334.929,815.9022,1334.929,1334.929,1334.929
556.9556,1113.911,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,698.9667,1338.962,1338.962,817.9183,1338.962,1338.962,817.9183,1338.962,1338.962,817.9183,1338.962,1338.962,1338.962
556.9556,1114.919,699.9748,699.9748,699.9748,699.9748,699.9748,699.9748,699.9748,699.9748,699.9748,1338.962,1338.962,817.9183,1338.962,1338.962,817.9183,1338.962,1338.962,817.9183,1338.962,1338.962,1338.962
550.9072,1102.949,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,696.9506,1323.967,1323.967,810.9879,1323.967,1323.967,810.9879,1323.967,1323.967,810.9879,1323.967,1323.967,1323.967
551.9153,1103.957,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,1325.983
551.9153,1103.957,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,1325.983
551.9153,1103.957,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,811.996,1325.983,1325.983,1325.983
552.9234,1106.981,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,1329.889,1329.889,813.8861,1329.889,1329.889,813.8861,1329.889,1329.889,813.8861,1329.889,1329.889,1329.889
552.9234,1106.981,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,694.9344,1329.889,1329.889,813.8861,1329.889,1329.889,813.8861,1329.889,1329.889,813.8861,1329.889,1329.889,1329.889
