РВСВ_0,РВСВ_1,РВСВ_2,РВСВ_3,РВСН_0,РВСН_1,РВСН_2,РВСН_3,РВЛВ_0,РВЛВ_1,РВЛВ_2,РВЛВ_3,РВЛВ_4,РВЛВ_5,РВЛВ_6,РВЛВ_7,РВЛВ_8,РВЛВ_9,РВЛВ_10,РВЛВ_12,РВЛВ_13,РВЛН_0,РВЛН_1,РВЛН_2,РВЛН_3,РВЛН_4,РВЛН_5,РВЛН_6,РВЛН_7,РВЛН_8,РВЛН_9,РВЛН_10,РВЛН_11,РВЛН_12,РВЛН_13,РВЛН_14
0.0,587.9536,0.0,587.9536,0.0,1176.915,0.0,1176.915,548.8911,548.8911,0.0,548.8911,548.8911,0.0,548.8911,548.8911,0.0,548.8911,548.8911,548.8911,548.8911,1275.958,1275.958,689.8942,1275.958,1275.958,689.8942,1275.958,1275.958,689.8942,1275.958,1275.958,689.8942,1275.958,1275.958,0.0
0.0,588.9617,0.0,588.9617,0.0,1177.923,0.0,1177.923,549.8992,549.8992,0.0,549.8992,549.8992,0.0,549.8992,549.8992,0.0,549.8992,549.8992,549.8992,549.8992,1276.966,1276.966,689.8942,1276.966,1276.966,689.8942,1276.966,1276.966,689.8942,1276.966,1276.966,689.8942,1276.966,1276.966,0.0
0.0,585.9375,0.0,585.9375,0.0,1172.883,0.0,1172.883,585.9375,585.9375,0.0,585.9375,585.9375,0.0,585.9375,585.9375,0.0,585.9375,585.9375,585.9375,585.9375,1319.934,1319.934,747.9839,1319.934,1319.934,747.9839,1319.934,1319.934,747.9839,1319.934,1319.934,747.9839,1319.934,1319.934,0.0
0.0,586.9456,0.0,586.9456,0.0,1174.899,0.0,1174.899,586.9456,586.9456,0.0,586.9456,586.9456,0.0,586.9456,586.9456,0.0,586.9456,586.9456,586.9456,586.9456,1320.943,1320.943,747.9839,1320.943,1320.943,747.9839,1320.943,1320.943,747.9839,1320.943,1320.943,747.9839,1320.943,1320.943,0.0
0.0,587.9536,0.0,587.9536,0.0,1175.907,0.0,1175.907,587.9536,587.9536,0.0,587.9536,587.9536,0.0,587.9536,587.9536,0.0,587.9536,587.9536,587.9536,587.9536,1322.959,1322.959,748.9919,1322.959,1322.959,748.9919,1322.959,1322.959,748.9919,1322.959,1322.959,748.9919,1322.959,1322.959,0.0
0.0,588.9617,0.0,588.9617,0.0,1178.931,0.0,1178.931,588.9617,588.9617,0.0,588.9617,588.9617,0.0,588.9617,588.9617,0.0,588.9617,588.9617,588.9617,588.9617,1326.991,1326.991,750.0,1326.991,1326.991,750.0,1326.991,1326.991,750.0,1326.991,1326.991,750.0,1326.991,1326.991,0.0
0.0,592.994,0.0,592.994,0.0,1186.996,0.0,1186.996,592.994,592.994,0.0,592.994,592.994,0.0,592.994,592.994,0.0,592.994,592.994,592.994,592.994,1335.938,1335.938,753.9063,1335.938,1335.938,753.9063,1335.938,1335.938,753.9063,1335.938,1335.938,753.9063,1335.938,1335.938,0.0
0.0,593.876,0.0,593.876,0.0,1188.886,0.0,1188.886,593.876,593.876,0.0,593.876,593.876,0.0,593.876,593.876,0.0,593.876,593.876,593.876,593.876,1337.954,1337.954,754.9143,1337.954,1337.954,754.9143,1337.954,1337.954,754.9143,1337.954,1337.954,754.9143,1337.954,1337.954,0.0
0.0,596.9002,0.0,596.9002,0.0,1194.934,0.0,1194.934,606.9808,606.9808,0.0,606.9808,606.9808,0.0,606.9808,606.9808,0.0,606.9808,606.9808,606.9808,606.9808,1363.911,1363.911,776.9657,1363.911,1363.911,776.9657,1363.911,1363.911,776.9657,1363.911,1363.911,776.9657,1363.911,1363.911,0.0
0.0,596.9002,0.0,596.9002,0.0,1193.926,0.0,1193.926,606.9808,606.9808,0.0,606.9808,606.9808,0.0,606.9808,606.9808,0.0,606.9808,606.9808,606.9808,606.9808,1362.903,1362.903,776.9657,1362.903,1362.903,776.9657,1362.903,1362.903,776.9657,1362.903,1362.903,776.9657,1362.903,1362.903,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,549.8992,549.8992,0.0,549.8992,549.8992,0.0,549.8992,549.8992,0.0,549.8992,549.8992,549.8992,549.8992,1288.937,1288.937,764.9949,1288.937,1288.937,764.9949,1288.937,1288.937,764.9949,1288.937,1288.937,764.9949,1288.937,1288.937,0.0
0.0,592.994,0.0,592.994,0.0,1186.996,0.0,1186.996,548.8911,548.8911,0.0,548.8911,548.8911,0.0,548.8911,548.8911,0.0,548.8911,548.8911,548.8911,548.8911,1286.92,1286.92,763.9869,1286.92,1286.92,763.9869,1286.92,1286.92,763.9869,1286.92,1286.92,763.9869,1286.92,1286.92,0.0
0.0,601.9405,0.0,601.9405,0.0,1203.881,0.0,1203.881,561.996,561.996,0.0,561.996,561.996,0.0,561.996,561.996,0.0,561.996,561.996,561.996,561.996,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,560.9879,560.9879,0.0,560.9879,560.9879,0.0,560.9879,560.9879,0.0,560.9879,560.9879,560.9879,560.9879,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,560.9879,560.9879,0.0,560.9879,560.9879,0.0,560.9879,560.9879,0.0,560.9879,560.9879,560.9879,560.9879,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,0.0
0.0,601.9405,0.0,601.9405,0.0,1203.881,0.0,1203.881,561.996,561.996,0.0,561.996,561.996,0.0,561.996,561.996,0.0,561.996,561.996,561.996,561.996,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,0.0
0.0,602.9486,0.0,602.9486,0.0,1205.897,0.0,1205.897,562.878,562.878,0.0,562.878,562.878,0.0,562.878,562.878,0.0,562.878,562.878,562.878,562.878,1306.956,1306.956,701.9909,1306.956,1306.956,701.9909,1306.956,1306.956,701.9909,1306.956,1306.956,701.9909,1306.956,1306.956,0.0
0.0,602.9486,0.0,602.9486,0.0,1206.905,0.0,1206.905,562.878,562.878,0.0,562.878,562.878,0.0,562.878,562.878,0.0,562.878,562.878,562.878,562.878,1306.956,1306.956,702.999,1306.956,1306.956,702.999,1306.956,1306.956,702.999,1306.956,1306.956,702.999,1306.956,1306.956,0.0
0.0,597.9083,0.0,597.9083,0.0,1195.943,0.0,1195.943,597.9083,597.9083,0.0,597.9083,597.9083,0.0,597.9083,597.9083,0.0,597.9083,597.9083,597.9083,597.9083,1364.919,1364.919,777.9738,1364.919,1364.919,777.9738,1364.919,1364.919,777.9738,1364.919,1364.919,777.9738,1364.919,1364.919,0.0
0.0,597.9083,0.0,597.9083,0.0,1195.943,0.0,1195.943,597.9083,597.9083,0.0,597.9083,597.9083,0.0,597.9083,597.9083,0.0,597.9083,597.9083,597.9083,597.9083,1364.919,1364.919,777.9738,1364.919,1364.919,777.9738,1364.919,1364.919,777.9738,1364.919,1364.919,777.9738,1364.919,1364.919,0.0
0.0,595.8922,0.0,595.8922,0.0,1191.91,0.0,1191.91,595.8922,595.8922,0.0,595.8922,595.8922,0.0,595.8922,595.8922,0.0,595.8922,595.8922,595.8922,595.8922,1360.887,1360.887,775.9576,1360.887,1360.887,775.9576,1360.887,1360.887,775.9576,1360.887,1360.887,775.9576,1360.887,1360.887,0.0
0.0,595.8922,0.0,595.8922,0.0,1191.91,0.0,1191.91,595.8922,595.8922,0.0,595.8922,595.8922,0.0,595.8922,595.8922,0.0,595.8922,595.8922,595.8922,595.8922,1360.887,1360.887,775.9576,1360.887,1360.887,775.9576,1360.887,1360.887,775.9576,1360.887,1360.887,775.9576,1360.887,1360.887,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,775.9576,1359.879,1359.879,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,774.9496,1358.997,1358.997,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,594.8841,0.0,594.8841,0.0,1189.894,0.0,1189.894,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,0.0,594.8841,594.8841,594.8841,594.8841,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,774.9496,1357.989,1357.989,0.0
0.0,593.876,0.0,593.876,0.0,1188.886,0.0,1188.886,593.876,593.876,0.0,593.876,593.876,0.0,593.876,593.876,0.0,593.876,593.876,593.876,593.876,1356.981,1356.981,774.9496,1356.981,1356.981,774.9496,1356.981,1356.981,774.9496,1356.981,1356.981,774.9496,1356.981,1356.981,0.0
0.0,593.876,0.0,593.876,0.0,1188.886,0.0,1188.886,593.876,593.876,0.0,593.876,593.876,0.0,593.876,593.876,0.0,593.876,593.876,593.876,593.876,1356.981,1356.981,774.9496,1356.981,1356.981,774.9496,1356.981,1356.981,774.9496,1356.981,1356.981,774.9496,1356.981,1356.981,0.0
0.0,591.9859,0.0,591.9859,0.0,1183.972,0.0,1183.972,591.9859,591.9859,0.0,591.9859,591.9859,0.0,591.9859,591.9859,0.0,591.9859,591.9859,591.9859,591.9859,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,0.0
0.0,591.9859,0.0,591.9859,0.0,1183.972,0.0,1183.972,591.9859,591.9859,0.0,591.9859,591.9859,0.0,591.9859,591.9859,0.0,591.9859,591.9859,591.9859,591.9859,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,0.0
0.0,595.8922,0.0,595.8922,0.0,1192.918,0.0,1192.918,555.9476,555.9476,0.0,555.9476,555.9476,0.0,555.9476,555.9476,0.0,555.9476,555.9476,555.9476,555.9476,1291.961,1291.961,696.9506,1291.961,1291.961,696.9506,1291.961,1291.961,696.9506,1291.961,1291.961,696.9506,1291.961,1291.961,0.0
0.0,595.8922,0.0,595.8922,0.0,1192.918,0.0,1192.918,555.9476,555.9476,0.0,555.9476,555.9476,0.0,555.9476,555.9476,0.0,555.9476,555.9476,555.9476,555.9476,1291.961,1291.961,696.9506,1291.961,1291.961,696.9506,1291.961,1291.961,696.9506,1291.961,1291.961,696.9506,1291.961,1291.961,0.0
0.0,590.9778,0.0,590.9778,0.0,1182.964,0.0,1182.964,590.9778,590.9778,0.0,590.9778,590.9778,0.0,590.9778,590.9778,0.0,590.9778,590.9778,590.9778,590.9778,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,771.9254,1350.932,1350.932,0.0
0.0,590.9778,0.0,590.9778,0.0,1181.956,0.0,1181.956,590.9778,590.9778,0.0,590.9778,590.9778,0.0,590.9778,590.9778,0.0,590.9778,590.9778,590.9778,590.9778,1349.924,1349.924,770.9174,1349.924,1349.924,770.9174,1349.924,1349.924,770.9174,1349.924,1349.924,770.9174,1349.924,1349.924,0.0
0.0,591.9859,0.0,591.9859,0.0,1184.98,0.0,1184.98,591.9859,591.9859,0.0,591.9859,591.9859,0.0,591.9859,591.9859,0.0,591.9859,591.9859,591.9859,591.9859,1352.949,1352.949,772.9335,1352.949,1352.949,772.9335,1352.949,1352.949,772.9335,1352.949,1352.949,772.9335,1352.949,1352.949,0.0
0.0,592.994,0.0,592.994,0.0,1185.988,0.0,1185.988,592.994,592.994,0.0,592.994,592.994,0.0,592.994,592.994,0.0,592.994,592.994,592.994,592.994,1353.957,1353.957,772.9335,1353.957,1353.957,772.9335,1353.957,1353.957,772.9335,1353.957,1353.957,772.9335,1353.957,1353.957,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,560.9879,560.9879,0.0,560.9879,560.9879,0.0,560.9879,560.9879,0.0,560.9879,560.9879,560.9879,560.9879,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,560.9879,560.9879,0.0,560.9879,560.9879,0.0,560.9879,560.9879,0.0,560.9879,560.9879,560.9879,560.9879,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,700.9828,1302.923,1302.923,0.0
0.0,577.999,0.0,577.999,0.0,1155.998,0.0,1155.998,539.9446,539.9446,0.0,539.9446,539.9446,0.0,539.9446,539.9446,0.0,539.9446,539.9446,539.9446,539.9446,1225.932,1225.932,661.9203,1225.932,1225.932,661.9203,1225.932,1225.932,661.9203,1225.932,1225.932,661.9203,1225.932,1225.932,0.0
0.0,577.999,0.0,577.999,0.0,1155.998,0.0,1155.998,539.9446,539.9446,0.0,539.9446,539.9446,0.0,539.9446,539.9446,0.0,539.9446,539.9446,539.9446,539.9446,1225.932,1225.932,661.9203,1225.932,1225.932,661.9203,1225.932,1225.932,661.9203,1225.932,1225.932,661.9203,1225.932,1225.932,0.0
0.0,583.9214,0.0,583.9214,0.0,1168.977,0.0,1168.977,564.8942,564.8942,0.0,564.8942,564.8942,0.0,564.8942,564.8942,0.0,564.8942,564.8942,564.8942,564.8942,1286.92,1286.92,715.9778,1286.92,1286.92,715.9778,1286.92,1286.92,715.9778,1286.92,1286.92,715.9778,1286.92,1286.92,0.0
0.0,585.9375,0.0,585.9375,0.0,1171.875,0.0,1171.875,566.9103,566.9103,0.0,566.9103,566.9103,0.0,566.9103,566.9103,0.0,566.9103,566.9103,566.9103,566.9103,1289.945,1289.945,717.994,1289.945,1289.945,717.994,1289.945,1289.945,717.994,1289.945,1289.945,717.994,1289.945,1289.945,0.0
0.0,592.994,0.0,592.994,0.0,1185.988,0.0,1185.988,572.9587,572.9587,0.0,572.9587,572.9587,0.0,572.9587,572.9587,0.0,572.9587,572.9587,572.9587,572.9587,1304.939,1304.939,723.9163,1304.939,1304.939,723.9163,1304.939,1304.939,723.9163,1304.939,1304.939,723.9163,1304.939,1304.939,0.0
0.0,593.876,0.0,593.876,0.0,1187.878,0.0,1187.878,573.9667,573.9667,0.0,573.9667,573.9667,0.0,573.9667,573.9667,0.0,573.9667,573.9667,573.9667,573.9667,1306.956,1306.956,724.9244,1306.956,1306.956,724.9244,1306.956,1306.956,724.9244,1306.956,1306.956,724.9244,1306.956,1306.956,0.0
0.0,598.9163,0.0,598.9163,0.0,1198.967,0.0,1198.967,578.881,578.881,0.0,578.881,578.881,0.0,578.881,578.881,0.0,578.881,578.881,578.881,578.881,1318.926,1318.926,728.9567,1318.926,1318.926,728.9567,1318.926,1318.926,728.9567,1318.926,1318.926,728.9567,1318.926,1318.926,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,579.8891,579.8891,0.0,579.8891,579.8891,0.0,579.8891,579.8891,0.0,579.8891,579.8891,579.8891,579.8891,1319.934,1319.934,729.9647,1319.934,1319.934,729.9647,1319.934,1319.934,729.9647,1319.934,1319.934,729.9647,1319.934,1319.934,0.0
0.0,596.9002,0.0,596.9002,0.0,1193.926,0.0,1193.926,576.9909,576.9909,0.0,576.9909,576.9909,0.0,576.9909,576.9909,0.0,576.9909,576.9909,576.9909,576.9909,1373.992,1373.992,786.9203,1373.992,1373.992,786.9203,1373.992,1373.992,786.9203,1373.992,1373.992,786.9203,1373.992,1373.992,0.0
0.0,596.9002,0.0,596.9002,0.0,1193.926,0.0,1193.926,576.9909,576.9909,0.0,576.9909,576.9909,0.0,576.9909,576.9909,0.0,576.9909,576.9909,576.9909,576.9909,1373.992,1373.992,786.9203,1373.992,1373.992,786.9203,1373.992,1373.992,786.9203,1373.992,1373.992,786.9203,1373.992,1373.992,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,575.9828,575.9828,0.0,575.9828,575.9828,0.0,575.9828,575.9828,0.0,575.9828,575.9828,575.9828,575.9828,1369.96,1369.96,785.9123,1369.96,1369.96,785.9123,1369.96,1369.96,785.9123,1369.96,1369.96,785.9123,1369.96,1369.96,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,575.9828,575.9828,0.0,575.9828,575.9828,0.0,575.9828,575.9828,0.0,575.9828,575.9828,575.9828,575.9828,1369.96,1369.96,785.9123,1369.96,1369.96,785.9123,1369.96,1369.96,785.9123,1369.96,1369.96,785.9123,1369.96,1369.96,0.0
0.0,595.8922,0.0,595.8922,0.0,1191.91,0.0,1191.91,575.9828,575.9828,0.0,575.9828,575.9828,0.0,575.9828,575.9828,0.0,575.9828,575.9828,575.9828,575.9828,1370.968,1370.968,785.9123,1370.968,1370.968,785.9123,1370.968,1370.968,785.9123,1370.968,1370.968,785.9123,1370.968,1370.968,0.0
0.0,595.8922,0.0,595.8922,0.0,1191.91,0.0,1191.91,575.9828,575.9828,0.0,575.9828,575.9828,0.0,575.9828,575.9828,0.0,575.9828,575.9828,575.9828,575.9828,1370.968,1370.968,785.9123,1370.968,1370.968,785.9123,1370.968,1370.968,785.9123,1370.968,1370.968,785.9123,1370.968,1370.968,0.0
0.0,593.876,0.0,593.876,0.0,1188.886,0.0,1188.886,573.9667,573.9667,0.0,573.9667,573.9667,0.0,573.9667,573.9667,0.0,573.9667,573.9667,573.9667,573.9667,1367.943,1367.943,784.9042,1367.943,1367.943,784.9042,1367.943,1367.943,784.9042,1367.943,1367.943,784.9042,1367.943,1367.943,0.0
0.0,593.876,0.0,593.876,0.0,1187.878,0.0,1187.878,573.9667,573.9667,0.0,573.9667,573.9667,0.0,573.9667,573.9667,0.0,573.9667,573.9667,573.9667,573.9667,1366.935,1366.935,783.8962,1366.935,1366.935,783.8962,1366.935,1366.935,783.8962,1366.935,1366.935,783.8962,1366.935,1366.935,0.0
0.0,597.9083,0.0,597.9083,0.0,1195.943,0.0,1195.943,527.9738,527.9738,0.0,527.9738,527.9738,0.0,527.9738,527.9738,0.0,527.9738,527.9738,527.9738,527.9738,1295.993,1295.993,697.9587,1295.993,1295.993,697.9587,1295.993,1295.993,697.9587,1295.993,1295.993,697.9587,1295.993,1295.993,0.0
0.0,597.9083,0.0,597.9083,0.0,1195.943,0.0,1195.943,527.9738,527.9738,0.0,527.9738,527.9738,0.0,527.9738,527.9738,0.0,527.9738,527.9738,527.9738,527.9738,1295.993,1295.993,697.9587,1295.993,1295.993,697.9587,1295.993,1295.993,697.9587,1295.993,1295.993,697.9587,1295.993,1295.993,0.0
